"site","Bog_marsh","Brownfield","Built.up","Decidious_forest","Grassland","Grassland_agri","Heathland","Orchard","Park","Pine_forest","Plantation","Shrub","Valley_forest","Arable"
1389,0.0728351257908894,0.0104413973117176,0.143296351711572,0.0213993885604821,0.112130052225642,0.424430776827799,0.00452145728619322,0.00204810302779349,0,0,0.0423268087034187,0.0154491798002756,0.00253958837984689,0.14858177037437
1390,0.156711504698709,0,0.0119960630683085,0.0428015102670741,0.22015966236409,0.285846670659911,0.000505720541069635,0,0,0.00547675652871865,0.109313189735892,0.0339378853486301,0.0497539994012414,0.083497037386355
1391,0.0493024993915243,0.0182864055212932,0.301797835564936,0.0333697401053357,0.129085008317811,0.26529095585399,0.00260708619693944,0.00200477199477644,0,0,0.0425610874005493,0.00980150350790337,0.020225588435615,0.125667517709326
1392,0,0.00282552857274228,0.248551353799385,0.0332593191305462,0.0502175946680326,0.169862385256483,0.0347857847334636,0.000402932316089711,1.87444224783357e-05,0.11930329848948,0.0518517400976601,0.0880019527324092,0,0.20091936578123
1393,0.00118730354385966,0.00760427639366775,0.438928422024428,0.0233983615204765,0.0215845814311908,0.0991954945357199,0.0154928649055801,0,0.00398857459679801,0.109928325714575,0.0906929073772252,0.0554729353017267,0.0114960174178589,0.121029935236893
1394,0.022542947404904,0.0412699552453253,0.327358629273508,0.0205109020976058,0.0367843649575369,0.31447216592607,0.000907068242260342,0.0065818504610631,0,1.0761068764362e-07,0.112739692576474,0.04892939652153,0.0148211792603495,0.0530817404226864
1395,0.00779764442984776,0.00931767608942243,0.122424886448221,0.0548074642715637,0.139162500587259,0.286941055644011,0.00448776860889093,0.00075961832565563,0,0.0145638652778975,0.111042834276212,0.0511666510289515,0.0319905859843883,0.165537449027678
1396,0.00157131393067672,0.00124221558143155,0.495233858947864,0.156892852822517,0.0360842822158154,0.107028563846218,0.00314177981106609,0.000919058376020377,0,0.0953060056592429,0.0714686201137675,0.0139247460279949,0,0.0171867026673857
1397,0,0.00469560453863719,0.850726394137883,0.000529084273840018,0.0126381938388114,0.0440948734842214,0.00128846127590904,0.000201162833187184,0.00491100665778133,0.00647601603006837,0.0355360652857122,0.0143578298721675,0,0.0245453077717817
1398,0.0139479286839134,0,0.817887143648636,0.00293303390401619,0.00997591975759381,0.0540921269344631,0,0,0,0,0.0447519949271657,0.0138418279227543,0.0421989237953947,0.000371100426063181
1399,0.015865387619014,0.00914747828526069,0.177736388891404,0.312019253686043,0.0678828718040239,0.187424406470579,0.0151253965771807,0.000699912289887306,0.00485929233001715,0.00590414548733978,0.0686854945139764,0.0166445751113976,0.0239278079504624,0.094077588983414
1400,0.00946990893935411,0.0205164761915076,0.0369737910319672,0.297978089097215,0.0896513886422693,0.101687698554703,0.00993292186610539,0,0.00430129654855579,0.126404000161209,0.212491642683247,0.0657919728257143,0.0158651744070589,0.0089356390510937
1401,0.171791976910078,0.0176958250940549,0.030002119715189,0.105645874248386,0.183290896158309,0.119104471155595,0.00348587842305153,0,0,0.00947816313921898,0.181180213734157,0.0551086531187507,0.093663655036878,0.0295522732663322
1402,0.0482224250173754,0.14229262277104,0.315983635934215,0.0335070431294068,0.0332178050126365,0.135768528293008,0.0139613884306911,0.00174087099466012,0,0.00068231500550433,0.0906982134188843,0.0413448911491395,0.108478328326667,0.034101932516772
1403,0.0295047961926794,0.00342269265142711,0.140733288855525,0.0552830697876907,0.11099626574527,0.104599428694033,0.0121842053672983,0,0,0.0044644950016849,0.370726078202158,0.0660622644932379,0.0236026007704943,0.0784208142385013
1404,0.0178086604394444,0.00100602104436595,0.1269239342622,0.121921187940296,0.0760204378093498,0.322838481789432,0.0451995195949866,0,0,0.0107557650350758,0.113464948576464,0.0264612835483168,0.0223987596159403,0.115201000344128
1405,0.0298108363205168,0.00195329142794724,0.172535749633065,0.107763786089044,0.149153086481647,0.0961504368807055,0.202842841675675,0.0024398467213073,0,0.0558290332364183,0.0545401903777165,0.101721680900382,0.0126037653426929,0.0126554549128822
1406,0.0112482836631176,0.00054362236991727,0.0020563087147552,0.0204194033994582,0.266314442269014,0.0119915518789815,0.533840604943262,0,0,0.0880679037719593,0.000880991168498124,0.0432230217512509,0.0214138660697859,0
1407,0,0.000931995629344297,0.000436550496062505,0.000477405143639207,0.258659752198998,0,0.647957239707022,0,0,0.0458572418705427,0,0.0446236929303744,0,0.00105612202401689
1408,0,0.00132354072253018,0,0.0485446673148863,0.0876669687288655,0.0166387726961314,0.744458603077871,0,0,0.0461698296807102,0.0221471605716135,0.0330504572073915,0,0
1409,0.0176904629762222,0.00593018848933253,0.32626918018985,0.165378013581921,0.0275691083805448,0.0601180911345489,0.219834011729101,0.0025993659892355,0.0189048029122722,0.0912299054825029,0.00701828157425842,0.0371537054955681,0.0203048820646416,0
1410,0.00342061456561344,0.0298546965922157,0.274348446911703,0.263571958866585,0.0340384304594064,0.000873718316009844,0.00662040053892098,0,0,0.214224967042049,0.0314070272211637,0.0366664407470298,0.0698797313519199,0.0350935673873824
1411,0,0,0.629229114397543,0.180639196365968,0.0132825364233632,0,0.00315482517033865,0,0.0364839423339768,0.0702453446488463,0.00628103113562472,0.0460043583620747,0.0041285279824894,0.0105511231797745
1412,0,0.0739556168170213,0.734107666577941,0.0135343189794939,0,0.00416210076910882,0.00167704231011226,0,0.0932130499575026,0,0.0465230519757705,0.0270585853827958,0,0.00576856723025344
1413,0,0.168350805972262,0.619015635062918,0.0131260149516471,0.0446873854959241,0.0498407490930272,0.0171801901907857,0,0.00554065592973287,0,0.0288236135270609,0.0386878165937853,0,0.0147471331828564
1414,0,0.0152745233623731,0.0557983077470967,0.131616465937653,0.133418365808155,0.0266955534605694,0.434889855900246,0,0.0367937236924023,0.128248817936339,0.0256762742039371,0.00959673147192442,0,0.00199138047930423
1415,0.000764865554838458,0.570145057462473,0.0322469603508884,0.0359861372322683,0.00840750447171588,0,0.0103829279816278,0,0,0.242016164693822,0.087200476196815,0.0128499060555518,0,0
1416,0.00676930748207629,0.145414726693229,0.12706579272693,0.208960389878537,0.0246676862340933,0.0100291080405338,0.0134743360463772,0,0,0.246943550746981,0.14583537547879,0.0344232535672302,0.0118071679249807,0.0246093051802424
1417,0.00693751637594228,0.00580779386858785,0.38157782049828,0.0609777439093053,0.0393880728491824,0.161927989207617,0.00518212958059397,0.000568673586033658,0.00068596357703699,0.0630591476385019,0.0866968231729056,0.0187546037797284,0.0251099866265012,0.143325735329783
1418,0.0070236459110694,0.00474095845483829,0.532526169034194,0.0770427386025293,0.0534045886406676,0.0908213257460429,0.00146566994616532,0.0012474051946946,0.00202045528522429,0.0130636657639182,0.0738299724452362,0.036069173232016,0.0658680918262695,0.0408761399171347
1419,0,0.0267197206357321,0.422460695499015,0.15998971670928,0,0.0788794576429378,0.000334238701925431,0.00475333410023687,0.00376796052014032,0.199158576077068,0.0259660834835753,0.0108760654846337,0,0.0670941511454549
1420,0,0.00036141066957358,0.396765821361347,0.119062821598318,0,0.00320052013849498,0.20027420078531,0,0,0.246907574784852,0.0132332461207361,0.0123588473753608,0,0.00783555716600774
1421,0,0.0203411857068374,0.0459727468861768,0.12364404875684,0.0161579291013475,0.0086877050452124,0.0222114145516832,0,0,0.613318768460318,0,0.0672762889830071,0,0.0823899125085775
1422,0.00245693646865414,0,0.240685552599317,0.123012236975511,0.0346001707997435,0.0269962919569374,0.00984361371312664,0,0.00399361215614905,0.194219686068294,0.290785878884094,0.021629998889928,0.0314798544714998,0.0202961670167448
1423,0.00246131429934227,0,0.169729464330655,0.190502602824075,0.00360738306706657,0.00195737069297502,0.0529474309076371,0,0,0.440221269442822,0.117530414798301,0.0113920853688159,0,0.00965066426830939
1424,0,0.0262670512922946,0.00218584577525764,0.299006705235516,0.00082709363880573,0,0.0116289346100132,0,0,0.574956712819642,0.0640483755674826,0.0210792810609874,0,0
1425,0,0.0765413807518784,0.353715240402152,0.0449530090676678,0.000243039698633689,0,0.0495073221992203,0,0,0.386876481177602,0.0346383478455855,0.0535251788572598,0,0
1426,0.00971536936247147,0.176245502524655,0.551545594492626,0.00179126020755114,0.00395537696064896,0,0.00296410651512149,0,0,0.0344699723597449,0.0121968051195107,0.20711601245767,0,0
1427,0.00699752144086524,0.0815906183067862,0.679850525147463,0,0.0566470486307344,0.00353849037259411,0.0262977371938922,0,0.00489826500860567,0,0.09430517072041,0.037989843659671,0,0.00788477951897827
1428,0.0179094478402784,0.00153276235940866,0.394790609212626,0,0.00657451451226245,0.143082022203319,0.000642364839688437,0.00645135655647026,0.0125366134881949,0,0.0577863800453703,0.0213981875235888,0,0.337295741418792
1429,0,0.00265256408993209,0.0570547669800454,0,0.00593108179458462,0.355842563379379,0,0.00313813183388919,0,0,0.0109364180938013,0.00231961447776666,0,0.562124859350602
1430,0,0.00232952125962489,0.00998239356239174,0.00216125839107344,0.00522194260246023,0.0851779236514341,0,0.00351726240195766,0,0,0.0244381951671955,0.0435027043299684,0,0.823668798633894
1431,0,0.0202019864701798,0.0976698204236598,0,0.250916030153423,0.367827677185696,0,0.00727665696996567,0,0,0,0.00481884222216978,0,0.251288986574906
1432,0,0.00230123641260866,0.249695502220719,0.0137459436188322,0.11763815839803,0.241370531735873,0.00779295997325037,0,0,0.123950798529394,0.0646305726832691,0.0692478941110838,0,0.10962640231694
1433,0.00379608880580604,0.000438427897852724,0.295432298826446,0.0191192459663148,0.074719555055456,0.188492053703599,0.0328548757961353,0.000345891299525348,0,0.117865089585314,0.0897276522892103,0.0356653901078317,0.0518103170690912,0.0897331135974171
1434,0.0421516765523963,0.00449181002846336,0.136589951620593,0.0324314696084685,0.0532906490066677,0.26957429157216,0.0182391026960203,0.000724814111887875,0.0225124794814521,0.0363586067928363,0.10408197457285,0.0260008488346676,0.0831184032255672,0.170433921895969
1435,0.00843417525918711,0,0.285694465182147,0.107642880435774,0.0515804521516493,0.157065916379468,0.00790826623911129,0.000163754494151115,0.052370486602882,0.0613428757466165,0.0979486826673084,0.0255307844587397,0.000416070622066786,0.143901189760898
1436,0.0250491603944085,0.00482068647875798,0.251163992620265,0.0272190822696116,0.0872631585952049,0.115195007703443,0.0121555031033414,0.000752659275303268,0,0.0473909864458877,0.143498939739885,0.0161576306828297,0.0439495976650966,0.225383595025965
1437,0.175710870975099,0,0.00102691459235632,0.0202285138937341,0.0788842907949081,0.133867051776281,0,0,0,0,0.346105269500231,0.131318215437564,0.112858873029827,0
1438,0,0,0.117255124982836,0.0127545140682771,0.0466334900705292,0.132620748752763,0.0245338755688983,0,0,0.0720116126456479,0.359100130435452,0,0,0.235090503475597
1439,0,0,0.249721013948947,0.067273247964582,0.0886997617067628,0.0157582157203062,0.00377193447947319,0,0,0.227427511251433,0.0798302717383351,0,0,0.267518043190161
1440,0,0,3.57921016841818e-05,0.209493757875938,0.00182810292186326,0.327002752566429,0.0167523551401633,0,0,0.0936564229081844,0.166972951297831,0.00230580464976429,0,0.181952060538143
1441,0,0.00612523722167498,0.0820918601091388,0.00392167786365717,0.0336140786618971,0.37145427550017,0.0098272568852877,0.00190914807115853,0,0.0433235635927186,0.0211826856924098,0.00256546836785962,0,0.423984748034028
1442,0.0274100334217876,0.00380036594355931,0.120463855100909,0.0316402692112264,0.117538248867716,0.283096388580178,0.0157521885110288,0.00449789794726414,0,0.0281501787576266,0.122105916107432,0.0440716450341916,0.00764170439608027,0.193831308121
1443,0.111538918768579,0.0073058467167802,0.12945166075155,0.0229140695750831,0.152533764872929,0.37313007613765,0.00777869756491254,0.00149401927167653,0,0.0132927365118937,0.0616194632175141,0.0274339375187936,0.0123193421235761,0.0791874669690624
1444,0.08012897246509,0.0133005603907659,0.106240140043959,0.0322831550127756,0.128888805562144,0.275579658285515,0.00379092898576184,0,0,0,0.108920106274981,0.0399449031415475,0.0323294839972611,0.1785932858402
1445,0.153807337050505,0.0150009760733209,0.181514081814607,0.0240046979297753,0.141092029980386,0.315565399658493,0.00410894180591772,0,0,0.00454478494425073,0.0117294440151632,0.0407220877107883,0.0639622667953208,0.0439479522214721
1446,0.00550701285281043,0.0193060249696637,0.47208980609685,0.0551399302647833,0.0259897052236656,0.316516439797736,0.010564046480834,0,0,0.0416347947793731,0.0111109511591243,0.0120234346119618,0.0121388459015028,0.0179790078616948
1447,0,0.00520565967907143,0.495999709198179,0.0605645310171003,0.00356395491184129,0.0922035654952291,0,0,0,0.149182575330704,0.0656411132155925,0.0310734299652525,0,0.0965654611870292
1448,0,0.00218515692147004,0.258570308896062,0.0972763937891204,0.0165583203822184,0.0891836852192699,0.000497564717528118,0.00449849908792734,0,0.193197328004177,0.0561927967995114,0.020777189973524,0,0.261062756209191
1449,0,0.0118338818547019,0.318510980627264,0.0800490679455732,0.0789443890158025,0.07114556283196,0.00703627903762923,0.00133310819099056,0.0462787202057177,0.0130231463523526,0.113613131919513,0.0678798286664916,0.0186631959404462,0.171688707411558
1450,0.0148996295512412,0.018001179632389,0.0927857708217225,0.0620585033342272,0.102883542185906,0.193035648156601,0.00690747559269969,0.00633038944598158,0.0621726937838186,0.00135537913782441,0.074861872963747,0.139595739375697,0.0643263491755934,0.160785826842551
1451,0.00967343426779539,0.00708886111287421,0.43697049319371,0.0376549450948105,0.0622760520079383,0.257085047836144,0.00734207529684383,0,0,0.00835821958283196,0.0324614525420076,0.0291215231696042,0.052941429034356,0.0590264668610832
1452,0.000705849228176561,0.000565524062325812,0.924621451091972,0.00308977556537555,0.00414194738928458,0.0190831611677189,0,0.00116021497751137,0.0148058422967835,0.00100862176752521,0.00757042474707283,0.00922455494621048,0.00209165487404322,0.0119309778859998
1453,0,0.000359058396708858,0.610661715540691,0.048723757824825,0.0185946051816995,0.0720687569859743,0.00578515245870145,0.00123749902460832,0.0430128518924281,0.0343855772201399,0.059775901114286,0.0152666334357783,0,0.090128490924159
1454,0.00202860980496152,0.0118753596450469,0.451978361725404,0.143245156761869,0.030022012783048,0.130941363152227,0.00245848346639424,0,0,0.0271688675888086,0.146613688504241,0.0103862578925923,0.0361842314582182,0.00709760721718944
1455,0.00699702075779896,0.0341254979464416,0.56069090580072,0.135052763075145,0.0109442614916327,0.0308837659606535,0.0281521767297413,0.000694882148538873,0,0.00642504931755738,0.0552740660671128,0.0566471523809773,0.0695265604861141,0.00458589783756652
1456,0.00238741306221195,0.0662959191560536,0.666334375358462,0.0286535569010809,0.0122970996095352,0.0425514667713384,0.00804390860456497,0.00105265348904502,0.0108554482812111,0,0.107619112515614,0.0357134380775369,0.000471777794931834,0.0177238303784143
1457,0.00834595133852116,0.00301250417095432,0.736394338728936,0.0341144452334089,0.0180401255435908,0.046250940640178,0.00117786148286271,0.000870914834509132,0.0112393267458356,0.039063195401647,0.0669594188277568,0.00879583368904931,0.0252106311116511,0.000524512251098887
1458,0.00087895530582254,0.000877560564601537,0.578561212233148,0.0549966210416425,0.0350341536578546,0.0581569408027591,0.0117439505871178,0,0.0234681704362597,0.167901577917163,0.0272117045364149,0.00816175499605055,0.0154348579403267,0.0175725399808388
1459,0.0278603755453784,0.000130552869648946,0.0331044359777881,0.159038443675169,0.0698729208739597,0.0109507709435354,0.154332343131265,0,0,0.197274106938688,0.0678872568094122,0.0640633441508888,0.202168866443355,0.0133165826409118
1460,0.0651293618946085,0.00432887580558226,0.0606024497123555,0.121807110397157,0.0814157293601881,0.000661510691999251,0.332310403778105,0,0.00555377602441302,0.126360075517609,0.00627532859141292,0.0417124358115459,0.0597577783441115,0.0940851640709126
1461,0.00880495550824758,0.00723605430386764,0.0600933662948469,0.161992866348384,0.042139185034087,0.00203535378983278,0.0553639435046491,0,0.00028095275440524,0.507491765156798,0.0127335565834524,0.0353215455699469,0.00748792824905418,0.0990185269024277
1462,0,0.000311713761233287,0.897459382276018,0.0480718217514883,0.00163823172055207,0,0.0207630663384254,0,0,0.000275443910318986,0.00888858949280657,0.0156258649810746,0.00696588576808307,0
1463,0,0.00385333089549076,0.832793105379183,0.0260756199508566,0,0.0371687062161622,0,0,0.00392091394364435,0.0338550868026832,0.00345931511772531,0.00248372836907334,0.0297669923096965,0.0266232010154845
1464,0,0,0.772093639536011,0.0444347736948906,0.034454931119204,0.0705757976838458,0,0,0,0,1.77422924909005e-05,0.0128433802430119,0.0184496846131276,0.0471300508174179
1465,0.012031933266919,0.212914657311463,0.0680681217490913,0.263968621800202,0.0106312657205521,0.0337141111056063,0,0,0.0139911379037477,0.231882902372364,0.0583786911695779,0.0297760387233566,0,0.0646425188771204
1466,0,0.442038079085654,0.05874872438315,0.0867754296424331,0.0112268070508928,0.0245552598581376,0.00416616892137911,0,0,0.0451898426889249,0.0936234579029276,0.0317202600458708,0,0.20195597042063
1467,0,0.266507409205055,0.0123033717991244,0.154161729415638,0.0677522587006719,0.150248655760284,0.140771634966633,0,0,0.0163892430252648,0.102569037890807,0.0285363046657142,0,0.0607603545708075
1468,0,0,0,0.190752199700303,0.012511242941358,0.0391610984680991,0.00846506822368805,0,0,0.554135076146083,0.0055438505575879,0,0,0.18943146396288
1469,0,0,0.00130343176502555,0.324778558619872,0.00175958443123445,0,0.00454087936550373,0,0,0.650217394889682,0.0001289568991767,0.00337853913713227,0,0.0138926548923728
1470,0.00171777757117409,0,0.0268383011941816,0.166742681211448,0.0400975780337285,0.0224123211682794,0.151618154615374,0,0,0.495966509967314,0.0281109546077104,0.0151440694647121,0.0183473472137216,0.0330043049523563
1471,0.00729161246383129,0.0139219903405169,0.170816821939637,0.151522494161397,0.0718240258116059,0.220386231119457,0.0168766738044064,0.0031588297316127,0,0.0243766144935139,0.112685980066937,0.0230708012374163,0.0542851600242291,0.12978276480544
1472,0.0171458142378962,0.00244476882197979,0.432214487351435,0.0333379040602992,0.0453338814148032,0.242989465787514,0.000690435248670434,0.0121916125909262,0,0,0.0723089577438826,0.0213383849809311,0.0589467344973743,0.0610575532642883
1473,0,0,0.151634524870991,0.248255705104077,0.0138531221265267,0.104333577655678,0.000291908045659789,0.000779822013701893,0,0.233535965324285,0.0251072234861151,0.00593481169340583,0,0.21627333967956
1474,0,0,0.0689467448730087,0.101702307657976,0.0323415319716591,0.128405824769049,0.0345277041141045,0,0,0.363817283141264,0.01892761778785,0.0372201332530331,0,0.214110852432056
1475,0,0.0450529582691779,0.115590815321685,0.11007384493083,0.0249590392934913,0,0.0363597796565768,0,0,0.363321850634105,0.0339617465759993,0.116765463566598,0,0.153914501751537
1476,0,0,0.0252778734636299,0.135488679913338,0.00660333149214659,0,0.0301548201746816,0,0,0.746122685190428,0.0318670506313872,0.0244855591343883,0,0
1477,0,0.0103357267957473,0,0.195596551698386,0.00601315454171037,0,0.0138403529660284,0,0,0.662243459050939,0.0650257382200106,0.0469450167271786,0,0
1478,0,0.00317671439657657,0.118057794069171,0.166588056281918,0,0.0167650497561675,0.00443904769173892,0,0,0.624922694589851,0.0107811338598266,0.00794230802952607,0,0.0473272013252239
1479,0,0.0122277562826923,0.592841116816158,0.13381440184707,0,0,0.0275694826742507,0,0,0.203664509355555,0.0126844598382763,0.0171982731859978,0,0
1480,0.0217828217978135,0.0822206448717478,0.533155333639137,0.0131285671255957,0.00638096000352064,0.0374018752914916,0.019405619381274,0.00440291392811617,0,0.0175512748027898,0.168118583513499,0.0772025594647513,0,0.0192488461802629
1481,0.000362473293276211,0.0155148507788589,0.693860495461917,0,0.00255417118009137,0.146747490529685,0,0.00602298703086126,0.00384736257292403,0,0.011599981182426,0.000231953388707731,0,0.119258234581253
1482,0,0,0.509858089420817,0,0,0.231818895635201,0,0.00420159049132462,0.0559361519876458,0,0.0184123955984197,0.00202643076147051,0,0.177746446105121
1483,0.0632906306731763,0.0335006332777116,0.171802112650341,0.0158790097852361,0.0701359233994227,0.261091149581889,0,0.00634888355512421,0.00474522233516139,0,0.00635864981997456,0.00727806923975522,0.0590785056630618,0.300491210019146
1484,0,0.322825069475709,0,0,0.165284582064283,0.168086655198441,0,0,0,0,0.00278678737813289,0.0532154400056746,0.152306008596573,0.135495457281186
1485,0,0.0432575827981363,0.00757679515542497,0.228208414262575,0.0201468440697359,0.0279307158540898,0.00115220039367967,0,0.0152575107233913,0.36788351120643,0.10594270906497,0.0333131428806036,0,0.149330573590964
1486,0,0.0155759888327365,0,0.280299843819454,0.0190749677875318,0.000406450745120576,0.18992230764259,0,0,0.38971540535227,0.0358414963823674,0.069163539437929,0,0
1487,0,0.00656564732325893,0.195096379546515,0.0651667222299095,0.106859621002912,0.111532942290126,0.00671158183838351,0.00139401134753955,0.0394135229801115,0.255725253302542,0.138726323898673,0.0147723887222239,0,0.0580356055178045
1488,0,0.00134921753821938,0.0822879604349482,0.245499834238823,0.026751444336867,0.0806285251379524,0.0319235265434578,4.67966520678504e-05,0,0.291067472387978,0.135798955865863,0.00385848563929713,0,0.100787781224526
1489,8.2060177119714e-05,0.00265699709233566,0.354210894133597,0.0401705141078925,0.0440991177262325,0.117627550090054,0.0159175588771923,3.21994862744671e-05,0.00336057267703078,0.247600975986035,0.0601893731845971,0.00461601043261001,0.00435817209607718,0.105078003932951
1490,0.0233210086026666,0.0322788921994698,0.444941579263313,0.0296032153528971,0.0302872747488933,0.160886403757536,0.00322422885202701,0.00235047313679865,0.00253783049791294,0.125581691585419,0.0640935799451015,0.0167283337672591,0.00513982423632681,0.0590256640543789
1491,0.0128799700172421,0,0.132298040868993,0.0833392574608594,0.0720866616957896,0.235492896413306,0.0222011910943585,0.00474866162943383,0,0.124743131431569,0.114492658126928,0.0285305115412363,0.0190154797918261,0.150171539928459
1492,0.0461335226312031,0,0.0246866555318781,0.157345208152634,0.0520305957555541,0.349316291616197,0,0.000280673814208265,0,0,0.107260759373503,0.0664239298522259,0.186145881092988,0.0103764821796075
1493,0,0.0163396844845821,0.145733857302545,0.0954187257788215,0.0840190067344579,0.300122983027346,0.00468928417874631,0,0,0.115232272929503,0.0681790626421512,0.0148748026120685,5.28700146208485e-06,0.155385033308317
1494,0,0,0.479348531692235,0.0120560434671185,0.0488532670856741,0.156668790672177,0.00405967679952085,0.000777117598316839,0,0.0263099750376781,0.0589485501904991,0.00582069109620686,0,0.207157356360574
1495,0,0.000414791147263473,0.567855384870095,0.00405025429365199,0.0303342315555912,0.192811561655657,0.0040408260856591,0.00148940487825446,0,0.0304937190226639,0.0398020500223823,0.0180925662789745,0,0.110615210189807
1496,0.00401396635406279,0.0185570006017294,0.277452894101778,0.0443577601818719,0.0387212295746877,0.138555737084559,0.0043126822527167,0.00489250027794805,0,0.019054217599353,0.0392628590679361,0.00805306677597334,0,0.402766086127384
1497,0.0964427649615663,0.0101751643478871,0.0518633489962495,0.0107376082278452,0.154006061977799,0.301998060637693,0.0124973048913665,0.00576009924099339,0,0,0.172084431381625,0.057908178926289,0.0235710008325645,0.102955975578122
1498,0.0775913851060838,0.00424720907776447,0.27418508351765,0.0383433666647289,0.123583919201831,0.202571732616054,0.0317855308447571,0.000618929771463997,0,0.00377609958438721,0.0884215442194871,0.0543665970839637,0.00422516670491321,0.0962834356069145
1499,0.0115318276999063,0.0159818630889788,0.70087219840201,0.0145864240404542,0.0461646877637937,0.0764617861595401,0.000953882423679021,0.00213596219416882,0,0.0086610830991225,0.0117091078351255,0.0426842708483874,0,0.0682569064448334
1500,0.00776799573509391,0.00410523309707123,0.343320404149277,0.0734888898556974,0.0250726809335051,0.225681955109554,0.00336063284374499,4.75526018349443e-06,0,0.0945472106794934,0.0452105827626885,0.0203439796901562,0,0.157095679883535
1501,0,0.0120118054986287,0.358597879452331,0.0779025017975455,0.0360888449617635,0.0437498530492788,0.00594689994851577,0.00509884925945411,0,0.339994622677722,0.0231756672549637,0.0442007235598711,0,0.0532323525399264
1502,0,0.00362732544932758,0.77029481225396,0.00595404515087072,0.015439983439714,0.0731531704244178,0.00198061496441638,0.00206530059702664,0,0.0383354266987442,0.044220738549477,0.00512312241320921,0,0.0398054600588367
1503,0.0319451468802899,0,0.616280070913391,0.0252098141807339,0.0206753765112792,0.179627695804861,0.00117367721201363,0.00267142176437016,0.0114148556542474,0.00447043793715365,0.0287028042840841,0.0150395193260845,0.015074532018814,0.0477146475126773
1504,0.00626267243024012,0.0107138419677408,0.147112585422403,0.0558354710289475,0.0568516558098772,0.311260529102727,0.0207224392523531,0,0,0.00363022562003895,0.117334909034331,0.0505232234470501,0.142060663359522,0.0776917835247701
1505,0.0750701467981109,0.0156404774305573,0.27077841243521,0.140683545723565,0.0285803607231371,0.0701717238643105,0.00591907398245925,0.000338500050074038,9.72438094334209e-05,0,0.0291279922529531,0.0747829960178114,0.288350448045376,0.000459078867002333
1506,0,0.0135962198864786,0.450579121831742,0.041604238990013,0.0189266845850392,0.17607772015828,0.00216775629191128,0.00515579765363991,0.000630152667668683,0.000456468260125533,0.121218767258841,0.0597352042942741,0.0420820142168185,0.067769853905168
1507,0.061186976315044,0.00744224080667346,0.0490762856908546,0.160727121576914,0.0570760539209856,0.20265524016135,0.000240756669453606,0.00618696441703759,0.00547271663312966,0.00267370890035237,0.0409348411151413,0.0528580261828405,0.284147112755061,0.0693219548551614
1508,0,0.00150288018030234,0.551133058061439,0.11716913007233,0.0402655320604866,0.0748774905827656,0,0,0.0231810220743504,0.0314660688907038,0.0372634096003827,0.0174022896415353,0,0.105739118835704
1509,0,0.0345543941000088,0.878139589047224,0.0275825627366581,0.00273584687969169,0.0103852692809087,0,0,0.00210120642462454,0.00558728845717512,0.00752424726348571,0.0227056739974248,0,0.00868392181279857
1510,0,0,0.784828877327982,0.102199365122694,0.00382391586832258,0.0250698798490692,0.000413530529481664,0.0017875101618929,0.0140965051166779,0.0337144923239995,0.0105110598724932,0.0220760447799461,0,0.00147881904744074
1511,0,0.000105615368391362,0.453839174406339,0.144572556380564,0.0260003991771724,0.0383524968574553,0.00333388036506947,7.91207162075149e-05,0.00186820519170867,0.214465267696393,0.0874425763146521,0.0137233065573851,6.67716758268501e-05,0.0161506292928343
1512,0.124095744698297,0.00124012046876078,0.342988717702889,0.185272187261854,0.0119234738353606,0.0164084330020138,0.014385913503028,0.000144459533184375,0,0.247862646572019,0.0167551474993832,0.0301162489635475,0,0.00880690695966341
1513,0.118997388417049,0.0127899205031363,0.061301970712115,0.2582975268045,0.0590182205078046,0.072335646208247,0.0508106254726539,0,0.00280166404994279,0.134515939340757,0.0154153639472543,0.0441271827775934,0.0834477973608904,0.0861407538980563
1514,0.0213984812653062,0,0.0589704187088036,0.295148299550772,0.0446004276247194,0.0423569869767058,0.0731895359202332,0,0.0345772004765629,0.256099681816615,0.0255615093542484,0.0271601918806301,0.084145470789778,0.0367917956356249
1515,0.00110221208485472,0,0.206211152310031,0.0794257333972956,0.0251303057337729,0.0239666811167011,0.0127976921386416,0,0,0.23479807464676,0.338386612159127,0.0341314629493801,0.00597983606963773,0.0380702373937975
1516,0,0.0117700377412892,0.574218210221884,0.00362625970146148,0.0183278676891624,0.141923168885259,0.0312036867423993,0,0,0,0.16749649379713,0.00665858545112568,0,0.0447756897702887
1517,0,4.23897080336706e-05,0.227983762787235,0.110172881343736,0.030730005821975,0.106088224541373,0.0458411463905273,0,0.00204777810329375,0.0331298211741795,0.0897356235120235,0.0112151432723966,0,0.343013223345227
1518,0,0,0.00693519374637062,0.0646467286814995,0.0635610708641239,0.0249508277059947,0,0,0,0.0523296895929342,0.187339192568596,0.0259889905183482,0,0.574248306322133
1519,0.001939723041404,0.0110206001584475,0.036959232415061,0.135563159897676,0.0263091080533557,0.154329036343577,0.0178775348774131,0,0,0.201816827938493,0.0480153802498113,0.023098382647945,0,0.343071014376817
1520,0,0.153167132766766,0.299772170978803,0.069204299377032,0.00763618770511101,0.185870689631604,0.00964859724036666,0,0.0129059584145327,0.0077192476411841,0,0.0416026669613231,0,0.212473049283277
